"trip_id","stop_id","arrival_time","departure_time","stop_sequence","pickup_type","drop_off_type","shape_dist_traveled"
"114","5100234","8:15:00","8:15:00","1","","",""
"114","5102825","8:18:00","8:19:00","2","","",""
"114","5103068","8:32:00","8:33:00","3","","",""
"114","5100233","8:41:00","8:42:00","4","","",""
"114","5100195","8:52:00","8:53:00","5","","",""
"114","5101932","9:05:00","9:06:00","6","","",""
"114","900080","9:17:00","9:20:00","7","","",""
"114","5103349","9:33:00","9:34:00","8","","",""
"114","5103157","9:39:00","9:40:00","9","","",""
"114","5100228","9:47:00","9:48:00","10","","",""
"114","80630","10:03:00","10:05:00","11","","",""
"114","5100671","10:18:00","10:19:00","12","","",""
"114","5100227","10:26:00","10:27:00","13","","",""
"114","5100240","10:43:00","10:44:00","14","","",""
"114","5100028","10:49:00","11:11:00","15","","",""
"114","5101863","11:25:00","11:26:00","16","","",""
"114","77503","11:35:00","11:37:00","17","","",""
"114","5100819","11:40:00","11:41:00","18","","",""
"114","5100048","11:55:00","11:56:00","19","","",""
"114","5100251","12:12:00","12:13:00","20","","",""
"114","75507","12:44:00","12:53:00","21","","",""
"114","341248","13:13:00","13:42:00","22","","",""
"114","343640","13:49:00","13:51:00","23","","",""
"114","344341","13:57:00","13:59:00","24","","",""
"114","337220","14:24:00","14:26:00","25","","",""
"114","346627","14:46:00","14:49:00","26","","",""
"114","355750","15:06:00","15:08:00","27","","",""
"114","361451","15:20:00","15:21:00","28","","",""
"114","338459","15:37:00","15:38:00","29","","",""
"114","334250","15:49:00","15:55:00","30","","",""
"114","130161","16:11:00","16:14:00","31","","",""
"114","132068","17:05:00","17:13:00","32","","",""
"114","134361","18:05:00","18:08:00","33","","",""
"114","135269","18:34:00","18:40:00","34","","",""
"114","105049","18:50:00","18:51:00","35","","",""
"114","10488","19:01:00","19:02:00","36","","",""
"114","104471","19:15:00","19:23:00","37","","",""
"114","100339","19:49:00","19:49:00","38","","",""
"120","177253","18:08:00","18:08:00","1","","",""
"120","336529","18:31:00","18:33:00","11","","",""
"120","354423","18:49:00","18:52:00","12","","",""
"120","351627","19:08:00","19:10:00","13","","",""
"120","337220","19:29:00","19:30:00","14","","",""
"120","900012","19:42:00","19:43:00","15","","",""
"120","343624","20:01:00","20:03:00","16","","",""
"120","900010","20:14:00","20:15:00","17","","",""
"120","900011","20:24:00","20:29:00","18","","",""
"120","355024","20:38:00","20:40:00","19","","",""
"120","539130","21:01:00","21:02:00","20","","",""
"120","538637","21:10:00","21:11:00","21","","",""
"120","900013","21:22:00","21:23:00","22","","",""
"120","536136","21:40:00","21:42:00","23","","",""
"120","900014","21:49:00","21:50:00","24","","",""
"120","534149","22:03:00","22:05:00","25","","",""
"120","571760","22:36:00","22:36:00","26","","",""
"120","570762","22:43:00","22:43:00","27","","",""
"121","570762","5:22:00","5:22:00","1","","",""
"121","571760","5:28:00","5:29:00","2","","",""
"121","534149","6:00:00","6:01:00","3","","",""
"121","536136","6:20:00","6:22:00","4","","",""
"121","539130","6:55:00","6:56:00","5","","",""
"121","355024","7:18:00","7:20:00","6","","",""
"121","900011","7:26:00","7:28:00","7","","",""
"121","900010","7:36:00","7:38:00","8","","",""
"121","343624","7:49:00","7:51:00","9","","",""
"121","900012","8:10:00","8:11:00","10","","",""
"121","337220","8:23:00","8:25:00","11","","",""
"121","351627","8:45:00","8:47:00","12","","",""
"121","354423","9:02:00","9:05:00","13","","",""
"121","336529","9:27:00","9:29:00","14","","",""
"121","177253","9:52:00","9:52:00","24","","",""
"122","177253","16:08:00","16:08:00","1","","",""
"122","336529","16:31:00","16:33:00","11","","",""
"122","354423","16:49:00","16:52:00","12","","",""
"122","351627","17:08:00","17:10:00","13","","",""
"122","337220","17:29:00","17:30:00","14","","",""
"122","900012","17:42:00","17:43:00","15","","",""
"122","343624","18:01:00","18:03:00","16","","",""
"122","900010","18:14:00","18:15:00","17","","",""
"122","900011","18:23:00","18:29:00","18","","",""
"122","355024","18:38:00","18:40:00","19","","",""
"122","539130","19:01:00","19:02:00","20","","",""
"122","536136","19:35:00","19:37:00","21","","",""
"122","534149","19:57:00","19:58:00","22","","",""
"122","571760","20:29:00","20:29:00","23","","",""
"122","570762","20:36:00","20:36:00","24","","",""
"123","570762","7:22:00","7:22:00","1","","",""
"123","571760","7:28:00","7:29:00","2","","",""
"123","534149","8:00:00","8:01:00","3","","",""
"123","536136","8:20:00","8:22:00","4","","",""
"123","539130","8:55:00","8:56:00","5","","",""
"123","355024","9:18:00","9:20:00","6","","",""
"123","900011","9:26:00","9:28:00","7","","",""
"123","900010","9:36:00","9:38:00","8","","",""
"123","343624","9:49:00","9:51:00","9","","",""
"123","900012","10:10:00","10:11:00","10","","",""
"123","337220","10:23:00","10:25:00","11","","",""
"123","351627","10:45:00","10:47:00","12","","",""
"123","354423","11:02:00","11:05:00","13","","",""
"123","336529","11:27:00","11:29:00","14","","",""
"123","177253","11:52:00","11:52:00","24","","",""
"124","177253","14:08:00","14:08:00","1","","",""
"124","336529","14:31:00","14:33:00","11","","",""
"124","354423","14:49:00","14:52:00","12","","",""
"124","351627","15:08:00","15:10:00","13","","",""
"124","337220","15:29:00","15:30:00","14","","",""
"124","900012","15:42:00","15:43:00","15","","",""
"124","343624","16:01:00","16:03:00","16","","",""
"124","900010","16:14:00","16:15:00","17","","",""
"124","900011","16:23:00","16:29:00","18","","",""
"124","355024","16:38:00","16:40:00","19","","",""
"124","539130","17:01:00","17:02:00","20","","",""
"124","536136","17:35:00","17:37:00","21","","",""
"124","534149","17:57:00","17:58:00","22","","",""
"124","571760","18:29:00","18:29:00","23","","",""
"124","570762","18:36:00","18:36:00","24","","",""
"125","570762","9:22:00","9:22:00","1","","",""
"125","571760","9:28:00","9:29:00","2","","",""
"125","534149","10:00:00","10:01:00","3","","",""
"125","536136","10:20:00","10:22:00","4","","",""
"125","539130","10:55:00","10:56:00","5","","",""
"125","355024","11:18:00","11:21:00","6","","",""
"125","900011","11:28:00","11:29:00","7","","",""
"125","900010","11:36:00","11:38:00","8","","",""
"125","343624","11:49:00","11:51:00","9","","",""
"125","900012","12:10:00","12:11:00","10","","",""
"125","337220","12:23:00","12:25:00","11","","",""
"125","351627","12:45:00","12:47:00","12","","",""
"125","354423","13:02:00","13:05:00","13","","",""
"125","336529","13:27:00","13:29:00","14","","",""
"125","177253","13:52:00","13:58:00","24","","",""
"126","177253","12:08:00","12:08:00","1","","",""
"126","336529","12:31:00","12:33:00","11","","",""
"126","354423","12:49:00","12:52:00","12","","",""
"126","351627","13:08:00","13:10:00","13","","",""
"126","337220","13:29:00","13:30:00","14","","",""
"126","900012","13:42:00","13:43:00","15","","",""
"126","343624","14:01:00","14:03:00","16","","",""
"126","900010","14:14:00","14:15:00","17","","",""
"126","900011","14:23:00","14:29:00","18","","",""
"126","355024","14:38:00","14:40:00","19","","",""
"126","539130","15:01:00","15:02:00","20","","",""
"126","536136","15:35:00","15:37:00","21","","",""
"126","534149","15:57:00","15:58:00","22","","",""
"126","571760","16:29:00","16:29:00","23","","",""
"126","570762","16:36:00","16:36:00","24","","",""
"127","570762","11:22:00","11:22:00","1","","",""
"127","571760","11:28:00","11:29:00","2","","",""
"127","534149","12:00:00","12:01:00","3","","",""
"127","536136","12:20:00","12:22:00","4","","",""
"127","539130","12:55:00","12:56:00","5","","",""
"127","355024","13:18:00","13:21:00","6","","",""
"127","900011","13:28:00","13:29:00","7","","",""
"127","900010","13:36:00","13:38:00","8","","",""
"127","343624","13:49:00","13:51:00","9","","",""
"127","900012","14:10:00","14:11:00","10","","",""
"127","337220","14:23:00","14:25:00","11","","",""
"127","351627","14:45:00","14:47:00","12","","",""
"127","354423","15:02:00","15:05:00","13","","",""
"127","336529","15:27:00","15:29:00","14","","",""
"127","177253","15:52:00","15:52:00","24","","",""
"128","177253","10:08:00","10:08:00","1","","",""
"128","336529","10:31:00","10:33:00","11","","",""
"128","354423","10:49:00","10:52:00","12","","",""
"128","351627","11:08:00","11:10:00","13","","",""
"128","337220","11:29:00","11:30:00","14","","",""
"128","900012","11:42:00","11:43:00","15","","",""
"128","343624","12:01:00","12:03:00","16","","",""
"128","900010","12:14:00","12:15:00","17","","",""
"128","900011","12:23:00","12:29:00","18","","",""
"128","355024","12:38:00","12:40:00","19","","",""
"128","539130","13:01:00","13:02:00","20","","",""
"128","536136","13:35:00","13:37:00","21","","",""
"128","534149","13:57:00","13:58:00","22","","",""
"128","571760","14:29:00","14:29:00","23","","",""
"128","570762","14:36:00","14:36:00","24","","",""
"129","570762","13:22:00","13:22:00","1","","",""
"129","571760","13:28:00","13:29:00","2","","",""
"129","534149","14:00:00","14:01:00","3","","",""
"129","536136","14:20:00","14:22:00","4","","",""
"129","539130","14:55:00","14:56:00","5","","",""
"129","355024","15:18:00","15:21:00","6","","",""
"129","900011","15:28:00","15:29:00","7","","",""
"129","900010","15:36:00","15:38:00","8","","",""
"129","343624","15:49:00","15:51:00","9","","",""
"129","900012","16:10:00","16:11:00","10","","",""
"129","337220","16:23:00","16:25:00","11","","",""
"129","351627","16:45:00","16:47:00","12","","",""
"129","354423","17:02:00","17:05:00","13","","",""
"129","336529","17:27:00","17:29:00","14","","",""
"129","177253","17:52:00","17:52:00","24","","",""
"130","100339","8:12:00","8:12:00","1","","",""
"130","104471","8:37:00","8:44:00","2","","",""
"130","10488","8:56:00","8:57:00","3","","",""
"130","105049","9:08:00","9:09:00","4","","",""
"130","135269","9:19:00","9:23:00","6","","",""
"130","134361","9:48:00","9:51:00","14","","",""
"130","132068","10:44:00","10:55:00","35","","",""
"130","131367","11:09:00","11:12:00","38","","",""
"130","130161","11:47:30","11:49:00","48","","",""
"130","334250","12:04:00","12:09:00","51","","",""
"130","338459","12:20:00","12:21:00","52","","",""
"130","361451","12:37:00","12:39:00","53","","",""
"130","355750","12:49:00","12:51:00","54","","",""
"130","346627","13:07:00","13:09:00","55","","",""
"130","337220","13:28:00","13:30:00","56","","",""
"130","344341","13:55:00","13:57:00","57","","",""
"130","343640","14:03:00","14:05:00","58","","",""
"130","341248","14:12:00","14:38:00","59","","",""
"130","75507","14:57:00","14:58:00","60","","",""
"130","5102920","15:54:00","16:00:00","61","","",""
"130","73700","16:15:00","16:17:00","62","","",""
"130","73312","16:32:00","16:35:00","63","","",""
"130","900004","16:48:00","16:49:00","64","","",""
"130","900006","16:58:00","17:01:00","65","","",""
"130","900007","17:16:00","17:17:00","66","","",""
"130","900008","17:48:00","17:49:00","67","","",""
"130","900009","18:16:00","18:17:00","68","","",""
"130","33506","19:09:00","19:11:00","69","","",""
"130","33605","19:16:00","19:25:00","70","","",""
"130","38653","19:31:00","19:31:00","71","","",""
"131","38653","8:58:00","8:58:00","1","","",""
"131","33605","9:04:00","9:08:00","2","","",""
"131","33506","9:12:00","9:13:00","3","","",""
"131","900009","10:05:00","10:06:00","4","","",""
"131","900008","10:32:00","10:33:00","5","","",""
"131","900007","11:04:00","11:05:00","6","","",""
"131","900006","11:21:00","11:26:00","7","","",""
"131","900004","11:32:00","11:33:00","8","","",""
"131","73312","11:45:00","11:48:00","9","","",""
"131","73700","12:03:00","12:04:00","10","","",""
"131","5102920","12:21:00","12:22:00","11","","",""
"131","75507","13:02:00","13:03:00","12","","",""
"131","341248","13:22:00","13:42:00","13","","",""
"131","343640","13:49:00","13:51:00","14","","",""
"131","344341","13:57:00","13:59:00","15","","",""
"131","337220","14:24:00","14:26:00","16","","",""
"131","346627","14:46:00","14:49:00","17","","",""
"131","355750","15:06:00","15:08:00","18","","",""
"131","361451","15:20:00","15:21:00","19","","",""
"131","338459","15:37:00","15:38:00","20","","",""
"131","334250","15:49:00","15:55:00","21","","",""
"131","130161","16:11:00","16:14:00","24","","",""
"131","131367","16:47:30","16:51:00","34","","",""
"131","132068","17:05:00","17:13:00","37","","",""
"131","134361","18:05:30","18:08:00","58","","",""
"131","135269","18:34:00","18:40:00","66","","",""
"131","105049","18:50:00","18:51:00","68","","",""
"131","10488","19:01:00","19:02:00","69","","",""
"131","104471","19:15:00","19:23:00","70","","",""
"131","100339","19:49:00","19:49:00","71","","",""
"140","179150","14:34:00","14:34:00","1","","",""
"140","181156","14:59:30","15:01:30","11","","",""
"140","336248","15:19:00","15:20:00","14","","",""
"140","5434944","15:26:00","15:27:00","15","","",""
"140","332346","15:34:00","15:35:00","16","","",""
"140","336743","15:49:00","15:50:00","17","","",""
"140","341248","16:00:00","16:04:00","18","","",""
"140","343640","16:11:00","16:13:00","19","","",""
"140","344341","16:19:00","16:21:00","20","","",""
"140","337220","16:45:00","16:46:00","21","","",""
"140","343624","17:14:00","17:16:00","22","","",""
"140","355024","17:37:00","17:39:00","23","","",""
"140","539130","18:01:00","18:02:00","24","","",""
"140","536136","18:35:00","18:37:00","25","","",""
"140","534149","18:57:00","18:58:00","26","","",""
"140","571760","19:29:00","19:29:00","27","","",""
"140","570762","19:36:00","19:36:00","28","","",""
"141","570762","8:22:00","8:22:00","1","","",""
"141","571760","8:28:00","8:29:00","2","","",""
"141","534149","9:00:00","9:01:00","3","","",""
"141","536136","9:20:00","9:22:00","4","","",""
"141","539130","9:58:00","9:59:00","5","","",""
"141","355024","10:20:00","10:22:00","6","","",""
"141","343624","10:42:00","10:44:00","7","","",""
"141","337220","11:13:00","11:15:00","8","","",""
"141","344341","11:40:00","11:42:00","9","","",""
"141","343640","11:48:00","11:50:00","10","","",""
"141","341248","11:56:00","12:01:00","11","","",""
"141","336743","12:10:00","12:11:00","12","","",""
"141","332346","12:25:00","12:26:00","13","","",""
"141","5434944","12:32:00","12:33:00","14","","",""
"141","336248","12:39:00","12:40:00","15","","",""
"141","181156","12:58:30","13:00:30","18","","",""
"141","179150","13:26:00","13:26:00","28","","",""
"142","179150","10:34:00","10:34:00","1","","",""
"142","181156","10:59:30","11:01:30","11","","",""
"142","336248","11:19:00","11:20:00","14","","",""
"142","5434944","11:26:00","11:27:00","15","","",""
"142","332346","11:34:00","11:35:00","16","","",""
"142","336743","11:49:00","11:50:00","17","","",""
"142","341248","12:00:00","12:04:00","18","","",""
"142","343640","12:11:00","12:13:00","19","","",""
"142","344341","12:19:00","12:21:00","20","","",""
"142","337220","12:45:00","12:46:00","21","","",""
"142","343624","13:14:00","13:16:00","22","","",""
"142","355024","13:37:00","13:39:00","23","","",""
"142","539130","14:01:00","14:02:00","24","","",""
"142","536136","14:35:00","14:37:00","25","","",""
"142","534149","14:57:00","14:58:00","26","","",""
"142","571760","15:29:00","15:29:00","27","","",""
"142","570762","15:36:00","15:36:00","28","","",""
"143","570762","12:22:00","12:22:00","1","","",""
"143","571760","12:28:00","12:29:00","2","","",""
"143","534149","13:00:00","13:01:00","3","","",""
"143","536136","13:20:00","13:22:00","4","","",""
"143","539130","13:58:00","13:59:00","5","","",""
"143","355024","14:20:00","14:22:00","6","","",""
"143","343624","14:42:00","14:44:00","7","","",""
"143","337220","15:13:00","15:15:00","8","","",""
"143","344341","15:40:00","15:42:00","9","","",""
"143","343640","15:48:00","15:50:00","10","","",""
"143","341248","15:56:00","16:01:00","11","","",""
"143","336743","16:10:00","16:11:00","12","","",""
"143","332346","16:25:00","16:26:00","13","","",""
"143","5434944","16:32:00","16:33:00","14","","",""
"143","336248","16:39:00","16:40:00","15","","",""
"143","181156","16:58:30","17:00:30","18","","",""
"143","179150","17:26:00","17:26:00","28","","",""
"144","179150","6:34:00","6:34:00","1","","",""
"144","181156","6:59:30","7:01:30","11","","",""
"144","336248","7:19:00","7:20:00","14","","",""
"144","5434944","7:26:00","7:27:00","15","","",""
"144","332346","7:34:00","7:35:00","16","","",""
"144","336743","7:49:00","7:50:00","17","","",""
"144","341248","8:00:00","8:04:00","18","","",""
"144","343640","8:11:00","8:13:00","19","","",""
"144","344341","8:19:00","8:21:00","20","","",""
"144","337220","8:45:00","8:46:00","21","","",""
"144","343624","9:14:00","9:16:00","22","","",""
"144","355024","9:37:00","9:39:00","23","","",""
"144","539130","10:01:00","10:02:00","24","","",""
"144","453873","10:09:00","10:09:00","25","","",""
"144","536136","10:35:00","10:37:00","26","","",""
"144","534149","10:57:00","10:58:00","27","","",""
"144","571760","11:29:00","11:29:00","28","","",""
"144","570762","11:36:00","11:36:00","29","","",""
"145","570762","16:22:00","16:22:00","1","","",""
"145","571760","16:28:00","16:29:00","2","","",""
"145","534149","17:00:00","17:01:00","3","","",""
"145","536136","17:20:00","17:22:00","4","","",""
"145","453873","17:49:00","17:50:00","5","","",""
"145","539130","17:58:00","17:59:00","6","","",""
"145","355024","18:20:00","18:23:00","7","","",""
"145","343624","18:45:00","18:47:00","8","","",""
"145","337220","19:16:00","19:18:00","9","","",""
"145","344341","19:43:00","19:45:00","10","","",""
"145","343640","19:51:00","19:53:00","11","","",""
"145","341248","19:59:00","20:01:00","12","","",""
"145","336743","20:10:00","20:11:00","13","","",""
"145","332346","20:25:00","20:26:00","14","","",""
"145","5434944","20:32:00","20:33:00","15","","",""
"145","336248","20:39:00","20:40:00","16","","",""
"145","181156","20:58:30","21:00:30","19","","",""
"145","179150","21:26:00","21:26:00","29","","",""
"160","132068","6:00:00","6:00:00","1","","",""
"160","145763","6:26:00","6:32:00","4","","",""
"160","10033","7:18:00","7:28:00","6","","",""
"160","31070","7:33:00","7:35:00","7","","",""
"160","10330","7:57:00","7:59:00","8","","",""
"160","10736","8:43:00","8:45:00","9","","",""
"160","11171","9:53:00","9:56:00","10","","",""
"160","21840","11:07:00","11:09:00","11","","",""
"160","900015","11:17:00","11:19:00","12","","",""
"160","11874","11:44:00","11:47:00","13","","",""
"160","900016","12:10:00","12:12:00","14","","",""
"160","900017","12:31:00","12:33:00","15","","",""
"160","12229","12:55:00","12:57:00","16","","",""
"160","12302","13:29:00","13:31:00","17","","",""
"160","12369","13:42:00","13:48:00","18","","",""
"160","94045","14:06:00","14:11:00","19","","",""
"160","94110","14:23:00","14:23:00","20","","",""
"160","853000","15:20:00","15:20:00","21","","",""
"167","853000","12:40:00","12:40:00","1","","",""
"167","94110","13:36:00","13:36:00","2","","",""
"167","94045","13:48:00","13:54:00","3","","",""
"167","12369","14:09:00","14:17:00","4","","",""
"167","12302","14:28:00","14:30:00","5","","",""
"167","12229","15:01:00","15:03:00","6","","",""
"167","900017","15:25:00","15:27:00","7","","",""
"167","900016","15:46:00","15:48:00","8","","",""
"167","11874","16:11:00","16:16:00","9","","",""
"167","900015","16:41:00","16:43:00","10","","",""
"167","21840","16:51:00","16:53:00","11","","",""
"167","11171","18:03:00","18:07:00","12","","",""
"167","10736","19:15:00","19:17:00","13","","",""
"167","10330","20:01:00","20:03:00","14","","",""
"167","31070","20:25:00","20:27:00","15","","",""
"167","10033","20:32:00","20:42:00","16","","",""
"167","145763","21:26:00","21:29:00","18","","",""
"167","132068","21:51:00","21:51:00","21","","",""
"172","100339","7:30:00","7:30:00","1","","",""
"172","104471","7:56:00","7:57:00","2","","",""
"172","10488","8:10:00","8:10:00","3","","",""
"172","105049","8:22:00","8:23:00","4","","",""
"172","135269","8:33:00","8:36:00","6","","",""
"172","134361","9:01:00","9:03:00","14","","",""
"172","132068","9:55:00","9:58:00","35","","",""
"172","130161","10:47:30","10:49:00","48","","",""
"172","334250","11:04:00","11:07:00","51","","",""
"172","332957","11:36:00","11:39:00","52","","",""
"172","536136","13:11:00","13:13:00","53","","",""
"172","534149","13:33:00","13:35:00","54","","",""
"172","570762","14:15:00","14:33:00","55","","",""
"172","572560","14:41:00","14:43:00","56","","",""
"172","531798","15:42:00","15:45:00","57","","",""
"172","556597","16:00:00","16:07:00","58","","",""
"172","60061","16:24:00","16:25:00","59","","",""
"172","900019","16:50:00","16:50:00","60","","",""
"173","900019","11:10:00","11:10:00","1","","",""
"173","60061","11:34:00","11:35:00","2","","",""
"173","556597","11:52:00","11:57:00","3","","",""
"173","531798","12:11:00","12:13:00","4","","",""
"173","572560","13:13:00","13:15:00","5","","",""
"173","570762","13:23:00","13:42:00","6","","",""
"173","534149","14:16:00","14:18:00","7","","",""
"173","536136","14:38:00","14:40:00","8","","",""
"173","332957","16:19:00","16:22:00","9","","",""
"173","334250","16:52:00","16:55:00","10","","",""
"173","130161","17:11:00","17:12:30","13","","",""
"173","132068","18:02:00","18:05:00","26","","",""
"173","134361","18:57:00","18:59:00","47","","",""
"173","135269","19:24:00","19:27:00","55","","",""
"173","105049","19:37:00","19:38:00","57","","",""
"173","10488","19:48:00","19:48:00","58","","",""
"173","104471","20:01:00","20:02:00","59","","",""
"173","100339","20:28:00","20:28:00","60","","",""
"181","136002","5:42:00","5:42:00","1","","",""
"181","132431","6:04:00","6:17:00","12","","",""
"181","5500949","6:27:00","6:28:00","13","","",""
"181","900028","6:36:00","6:37:00","14","","",""
"181","5501273","6:52:00","6:52:00","15","","",""
"181","5500018","7:10:00","7:31:00","16","","",""
"181","5500015","8:02:00","8:03:00","17","","",""
"181","112052","8:54:00","8:55:00","18","","",""
"181","100172","9:47:00","9:47:00","19","","",""
"182","100172","6:25:00","6:25:00","1","","",""
"182","112052","7:09:00","7:10:00","2","","",""
"182","5500015","7:58:00","7:59:00","3","","",""
"182","5500018","8:27:00","8:31:00","4","","",""
"182","5501273","8:49:00","8:49:00","5","","",""
"182","5500610","9:01:00","9:02:00","6","","",""
"182","5501582","9:07:00","9:07:00","7","","",""
"182","900028","9:12:00","9:13:00","8","","",""
"182","5500949","9:21:00","9:24:00","9","","",""
"182","132431","9:34:00","9:52:00","10","","",""
"182","136002","10:14:00","10:14:00","21","","",""
"183","136002","7:42:00","7:42:00","1","","",""
"183","132431","8:04:00","8:17:00","12","","",""
"183","5500949","8:27:00","8:28:00","13","","",""
"183","900028","8:36:00","8:37:00","14","","",""
"183","5501582","8:43:00","8:43:00","15","","",""
"183","5500610","8:48:00","8:49:00","16","","",""
"183","5501273","8:55:00","8:55:00","17","","",""
"183","5500018","9:13:00","9:31:00","18","","",""
"183","5500015","10:02:00","10:03:00","19","","",""
"183","112052","10:54:00","10:55:00","20","","",""
"183","100172","11:47:00","11:47:00","21","","",""
"184","100172","8:25:00","8:25:00","1","","",""
"184","112052","9:09:00","9:10:00","2","","",""
"184","5500015","9:58:00","9:59:00","3","","",""
"184","5500018","10:27:00","10:31:00","4","","",""
"184","5501273","10:49:00","10:49:00","5","","",""
"184","5500610","11:01:00","11:02:00","6","","",""
"184","5501582","11:07:00","11:07:00","7","","",""
"184","900028","11:12:00","11:13:00","8","","",""
"184","5500949","11:21:00","11:24:00","9","","",""
"184","132431","11:34:00","11:52:00","10","","",""
"184","136002","12:14:00","12:14:00","21","","",""
"185","136002","9:42:00","9:42:00","1","","",""
"185","153304","9:54:00","10:03:00","7","","",""
"185","132431","10:13:00","10:17:00","12","","",""
"185","5500949","10:27:00","10:28:00","13","","",""
"185","900028","10:36:00","10:37:00","14","","",""
"185","5501582","10:43:00","10:43:00","15","","",""
"185","5500610","10:48:00","10:49:00","16","","",""
"185","5501273","10:55:00","10:55:00","17","","",""
"185","5500018","11:13:00","11:31:00","18","","",""
"185","5500015","12:02:00","12:03:00","19","","",""
"185","112052","12:54:00","12:55:00","20","","",""
"185","100172","13:47:00","13:47:00","21","","",""
"186","100172","10:25:00","10:25:00","1","","",""
"186","112052","11:09:00","11:10:00","2","","",""
"186","5500015","11:58:00","11:59:00","3","","",""
"186","5500018","12:27:00","12:31:00","4","","",""
"186","5501273","12:49:00","12:49:00","5","","",""
"186","5500610","13:01:00","13:02:00","6","","",""
"186","5501582","13:07:00","13:07:00","7","","",""
"186","900028","13:12:00","13:13:00","8","","",""
"186","5500949","13:21:00","13:24:00","9","","",""
"186","132431","13:34:00","13:52:00","10","","",""
"186","136002","14:14:00","14:14:00","21","","",""
"187","136002","11:42:00","11:42:00","1","","",""
"187","153304","11:54:00","12:03:00","7","","",""
"187","132431","12:13:00","12:17:00","12","","",""
"187","5500949","12:27:00","12:28:00","13","","",""
"187","900028","12:36:00","12:37:00","14","","",""
"187","5501582","12:43:00","12:43:00","15","","",""
"187","5500610","12:48:00","12:49:00","16","","",""
"187","5501273","12:55:00","12:55:00","17","","",""
"187","5500018","13:13:00","13:31:00","18","","",""
"187","5500015","14:02:00","14:03:00","19","","",""
"187","112052","14:54:00","14:55:00","20","","",""
"187","100172","15:47:00","15:47:00","21","","",""
"188","100172","12:25:00","12:25:00","1","","",""
"188","112052","13:09:00","13:10:00","2","","",""
"188","5500015","13:58:00","13:59:00","3","","",""
"188","5500018","14:27:00","14:31:00","4","","",""
"188","5501273","14:49:00","14:49:00","5","","",""
"188","5500610","15:01:00","15:02:00","6","","",""
"188","5501582","15:07:00","15:07:00","7","","",""
"188","900028","15:12:00","15:13:00","8","","",""
"188","5500949","15:21:00","15:24:00","9","","",""
"188","132431","15:34:00","15:52:00","10","","",""
"188","136002","16:14:00","16:14:00","21","","",""
"189","136002","13:42:00","13:42:00","1","","",""
"189","153304","13:54:00","14:03:00","7","","",""
"189","132431","14:13:00","14:17:00","12","","",""
"189","5500949","14:27:00","14:28:00","13","","",""
"189","900028","14:36:00","14:37:00","14","","",""
"189","5501582","14:43:00","14:43:00","15","","",""
"189","5500610","14:48:00","14:49:00","16","","",""
"189","5501273","14:55:00","14:55:00","17","","",""
"189","5500018","15:13:00","15:31:00","18","","",""
"189","5500015","16:02:00","16:03:00","19","","",""
"189","112052","16:54:00","16:55:00","20","","",""
"189","100172","17:47:00","17:47:00","21","","",""
"190","100172","14:25:00","14:25:00","1","","",""
"190","112052","15:09:00","15:10:00","2","","",""
"190","5500015","15:58:00","15:59:00","3","","",""
"190","5500018","16:27:00","16:31:00","4","","",""
"190","5501273","16:49:00","16:49:00","5","","",""
"190","5500610","17:01:00","17:02:00","6","","",""
"190","5501582","17:07:00","17:07:00","7","","",""
"190","900028","17:12:00","17:13:00","8","","",""
"190","5500949","17:21:00","17:24:00","9","","",""
"190","132431","17:34:00","17:52:00","10","","",""
"190","136002","18:14:00","18:14:00","21","","",""
"191","136002","15:42:00","15:42:00","1","","",""
"191","153304","15:54:00","16:03:00","7","","",""
"191","132431","16:13:00","16:17:00","12","","",""
"191","5500949","16:27:00","16:28:00","13","","",""
"191","900028","16:36:00","16:37:00","14","","",""
"191","5501582","16:43:00","16:43:00","15","","",""
"191","5500610","16:48:00","16:49:00","16","","",""
"191","5501273","16:55:00","16:55:00","17","","",""
"191","5500018","17:13:00","17:31:00","18","","",""
"191","5500015","18:02:00","18:03:00","19","","",""
"191","112052","18:54:00","18:55:00","20","","",""
"191","100172","19:47:00","19:47:00","21","","",""
"192","100172","16:25:00","16:25:00","1","","",""
"192","112052","17:09:00","17:10:00","2","","",""
"192","5500015","17:58:00","17:59:00","3","","",""
"192","5500018","18:27:00","18:31:00","4","","",""
"192","5501273","18:49:00","18:49:00","5","","",""
"192","5500610","19:01:00","19:02:00","6","","",""
"192","5501582","19:07:00","19:07:00","7","","",""
"192","900028","19:12:00","19:13:00","8","","",""
"192","5500949","19:21:00","19:24:00","9","","",""
"192","132431","19:34:00","19:52:00","10","","",""
"192","136002","20:14:00","20:14:00","21","","",""
"193","136002","17:42:00","17:42:00","1","","",""
"193","153304","17:54:00","18:03:00","7","","",""
"193","132431","18:13:00","18:17:00","12","","",""
"193","5500949","18:27:00","18:28:00","13","","",""
"193","900028","18:36:00","18:37:00","14","","",""
"193","5501582","18:43:00","18:43:00","15","","",""
"193","5500610","18:48:00","18:49:00","16","","",""
"193","5501273","18:55:00","18:55:00","17","","",""
"193","5500018","19:13:00","19:31:00","18","","",""
"193","5500015","20:02:00","20:03:00","19","","",""
"193","112052","20:54:00","20:55:00","20","","",""
"193","100172","21:47:00","21:47:00","21","","",""
"194","100172","18:25:00","18:25:00","1","","",""
"194","112052","19:09:00","19:10:00","2","","",""
"194","5500015","19:58:00","19:59:00","3","","",""
