"service_id","date","exception_type"
"114","20230206","2"
"114","20230207","2"
"114","20230208","2"
"114","20230209","2"
"114","20230210","2"
"114","20230211","2"
"114","20230212","2"
"114","20230213","2"
"114","20230214","2"
"114","20230215","2"
"114","20230216","2"
"114","20230217","2"
"114","20230218","2"
"114","20230219","2"
"114","20230220","2"
"114","20230221","2"
"114","20230222","2"
"114","20230223","2"
"114","20230224","2"
"114","20230225","2"
"114","20230226","2"
"114","20230227","2"
"114","20230228","2"
"114","20230301","2"
"114","20230302","2"
"114","20230303","2"
"114","20230304","2"
"114","20230305","2"
"114","20230306","2"
"114","20230307","2"
"114","20230308","2"
"114","20230309","2"
"114","20230310","2"
"114","20230311","2"
"114","20230312","2"
"114","20230313","2"
"114","20230314","2"
"114","20230315","2"
"114","20230316","2"
"114","20230317","2"
"114","20230318","2"
"114","20230319","2"
"114","20230320","2"
"114","20230321","2"
"114","20230322","2"
"114","20230323","2"
"114","20230324","2"
"114","20230325","2"
"114","20230326","2"
"114","20230327","2"
"114","20230328","2"
"114","20230329","2"
"114","20230330","2"
"114","20230331","2"
"114","20230401","2"
"114","20230402","2"
"114","20230403","2"
"114","20230404","2"
"114","20230405","2"
"114","20230406","2"
"114","20230407","2"
"114","20230408","2"
"114","20230409","2"
"114","20230410","2"
"114","20230411","2"
"114","20230412","2"
"114","20230413","2"
"114","20230414","2"
"114","20230415","2"
"114","20230416","2"
"114","20230417","2"
"114","20230418","2"
"114","20230419","2"
"114","20230420","2"
"114","20230421","2"
"114","20230422","2"
"114","20230423","2"
"114","20230424","2"
"114","20230425","2"
"114","20230426","2"
"114","20230427","2"
"114","20230428","2"
"114","20230429","2"
"114","20230430","2"
"114","20230501","2"
"114","20230502","2"
"114","20230503","2"
"114","20230504","2"
"114","20230505","2"
"114","20230506","2"
"114","20230507","2"
"114","20230508","2"
"114","20230509","2"
"114","20230510","2"
"114","20230511","2"
"114","20230512","2"
"114","20230513","2"
"114","20230514","2"
"114","20230515","2"
"114","20230516","2"
"114","20230517","2"
"114","20230518","2"
"114","20230519","2"
"114","20230520","2"
"114","20230521","2"
"114","20230522","2"
"114","20230523","2"
"114","20230524","2"
"114","20230525","2"
"114","20230526","2"
"114","20230527","2"
"114","20230528","2"
"114","20230529","2"
"114","20230530","2"
"114","20230531","2"
"114","20230601","2"
"114","20230602","2"
"114","20230603","2"
"114","20230604","2"
"114","20230605","2"
"114","20230606","2"
"114","20230607","2"
"114","20230608","2"
"114","20230609","2"
"114","20230610","2"
"114","20230611","2"
"114","20230612","2"
"114","20230613","2"
"114","20230614","2"
"114","20230615","2"
"114","20230616","2"
"114","20230617","2"
"114","20230618","2"
"114","20230619","2"
"114","20230620","2"
"114","20230621","2"
"114","20230622","2"
"114","20230623","2"
"114","20230624","2"
"114","20230625","2"
"114","20230626","2"
"114","20230627","2"
"114","20230628","2"
"114","20230629","2"
"114","20230630","2"
"114","20230701","2"
"114","20230702","2"
"114","20230703","2"
"114","20230704","2"
"114","20230705","2"
"114","20230706","2"
"114","20230707","2"
"114","20230708","2"
"114","20230709","2"
"114","20230710","2"
"114","20230711","2"
"114","20230712","2"
"114","20230713","2"
"114","20230714","2"
"114","20230715","2"
"114","20230716","2"
"114","20230717","2"
"114","20230718","2"
"114","20230719","2"
"114","20230720","2"
"114","20230721","2"
"114","20230722","2"
"114","20230723","2"
"114","20230724","2"
"114","20230725","2"
"114","20230726","2"
"114","20230727","2"
"114","20230728","2"
"114","20230729","2"
"114","20230730","2"
"114","20230731","2"
"114","20230801","2"
"114","20230802","2"
"114","20230803","2"
"114","20230804","2"
"114","20230805","2"
"114","20230806","2"
"114","20230807","2"
"114","20230808","2"
"114","20230809","2"
"114","20230810","2"
"114","20230811","2"
"114","20230812","2"
"114","20230813","2"
"114","20230814","2"
"114","20230815","2"
"114","20230816","2"
"114","20230817","2"
"114","20230818","2"
"114","20230819","2"
"114","20230820","2"
"114","20230821","2"
"114","20230822","2"
"114","20230823","2"
"114","20230824","2"
"114","20230825","2"
"114","20230826","2"
"114","20230827","2"
"114","20230828","2"
"114","20230829","2"
"114","20230830","2"
"114","20230831","2"
"114","20230901","2"
"114","20230902","2"
"114","20230903","1"
"114","20230904","2"
"114","20230905","2"
"114","20230906","1"
"114","20230907","1"
"114","20230908","1"
"114","20230909","2"
"114","20230910","2"
"114","20230911","1"
"114","20230912","1"
"114","20230913","1"
"114","20230914","2"
"114","20230915","2"
"114","20230916","2"
"114","20230917","2"
"114","20230918","2"
"114","20230919","2"
"114","20230920","2"
"114","20230921","2"
"114","20230922","2"
"114","20230923","1"
"114","20230924","1"
"114","20230925","1"
"114","20230926","1"
"114","20230927","1"
"114","20230928","1"
"114","20230929","1"
"114","20230930","1"
"114","20231001","1"
"114","20231002","1"
"114","20231003","1"
"114","20231004","1"
"114","20231005","1"
"114","20231006","1"
"114","20231007","1"
"114","20231008","1"
"114","20231009","1"
"114","20231010","1"
"114","20231011","1"
"114","20231012","1"
"114","20231013","1"
"114","20231014","1"
"114","20231015","1"
"114","20231016","1"
"114","20231017","1"
"114","20231018","1"
"114","20231019","1"
"114","20231020","1"
"114","20231021","1"
"114","20231022","1"
"114","20231023","1"
"114","20231024","1"
"114","20231025","1"
"114","20231026","1"
"114","20231027","1"
"114","20231028","1"
"114","20231029","1"
"114","20231030","1"
"114","20231031","1"
"114","20231101","1"
"114","20231102","1"
"114","20231103","1"
"114","20231104","1"
"114","20231105","1"
"114","20231106","1"
"114","20231107","1"
"114","20231108","1"
"114","20231109","1"
"114","20231110","1"
"114","20231111","1"
"114","20231112","2"
"114","20231113","2"
"114","20231114","2"
"114","20231115","2"
"114","20231116","2"
"114","20231117","2"
"114","20231118","2"
"114","20231119","2"
"114","20231120","2"
"114","20231121","2"
"114","20231122","2"
"114","20231123","2"
"114","20231124","2"
"114","20231125","2"
"114","20231126","2"
"114","20231127","2"
"114","20231128","2"
"114","20231129","2"
"114","20231130","2"
"114","20231201","2"
"114","20231202","2"
"114","20231203","2"
"114","20231204","2"
"114","20231205","2"
"114","20231206","2"
"114","20231207","2"
"114","20231208","2"
"114","20231209","2"
"114","20231210","2"
"75848","20221211","2"
"75848","20221212","2"
"75848","20221213","2"
"75848","20221214","2"
"75848","20221215","2"
"75848","20221216","2"
"75848","20221217","2"
"75848","20221218","2"
"75848","20221219","2"
"75848","20221220","2"
"75848","20221221","2"
"75848","20221222","2"
"75848","20221223","2"
"75848","20221224","2"
"75848","20221225","2"
"75848","20221226","2"
"75848","20221227","2"
"75848","20221228","2"
"75848","20221229","2"
"75848","20221230","2"
"75848","20221231","2"
"75848","20230101","2"
"75848","20230102","2"
"75848","20230103","2"
"75848","20230104","2"
"75848","20230105","2"
"75848","20230106","2"
"75848","20230107","2"
"75848","20230108","2"
"75848","20230109","2"
"75848","20230110","2"
"75848","20230111","2"
"75848","20230112","2"
"75848","20230113","2"
"75848","20230114","2"
"75848","20230115","2"
"75848","20230116","2"
"75848","20230117","2"
"75848","20230118","2"
"75848","20230119","2"
"75848","20230120","2"
"75848","20230121","2"
"75848","20230122","2"
"75848","20230123","2"
"75848","20230124","2"
"75848","20230125","2"
"75848","20230126","2"
"75848","20230127","2"
"75848","20230128","2"
"75848","20230129","2"
"75848","20230130","2"
"75848","20230131","2"
"75848","20230201","2"
"75848","20230202","2"
"75848","20230203","2"
"75848","20230204","2"
"75848","20230205","2"
"75848","20230206","2"
"75848","20230207","2"
"75848","20230208","2"
"75848","20230209","2"
"75848","20230210","2"
"75848","20230211","2"
"75848","20230212","2"
"75848","20230213","2"
"75848","20230214","2"
"75848","20230215","2"
"75848","20230216","2"
"75848","20230217","2"
"75848","20230218","2"
"75848","20230219","2"
"75848","20230220","2"
"75848","20230221","2"
"75848","20230222","2"
"75848","20230223","2"
"75848","20230224","2"
"75848","20230225","2"
"75848","20230226","2"
"75848","20230227","2"
"75848","20230228","2"
"75848","20230301","2"
"75848","20230302","2"
"75848","20230303","2"
"75848","20230304","2"
"75848","20230305","2"
"75848","20230306","2"
"75848","20230307","2"
"75848","20230308","2"
"75848","20230309","2"
"75848","20230310","2"
"75848","20230311","2"
"75848","20230312","2"
"75848","20230313","2"
"75848","20230314","2"
"75848","20230315","2"
"75848","20230316","2"
"75848","20230317","2"
"75848","20230318","2"
"75848","20230319","2"
"75848","20230320","2"
"75848","20230321","2"
"75848","20230322","2"
"75848","20230323","2"
"75848","20230324","2"
"75848","20230325","2"
"75848","20230326","2"
"75848","20230327","2"
"75848","20230328","2"
"75848","20230329","2"
"75848","20230330","2"
"75848","20230331","2"
"75848","20230401","2"
"75848","20230402","2"
"75848","20230403","2"
"75848","20230404","2"
"75848","20230405","2"
"75848","20230406","2"
"75848","20230407","2"
"75848","20230408","2"
"75848","20230409","2"
"75848","20230410","2"
"75848","20230411","2"
"75848","20230412","2"
"75848","20230413","2"
"75848","20230414","2"
"75848","20230415","2"
"75848","20230416","2"
"75848","20230417","2"
"75848","20230418","2"
"75848","20230419","2"
"75848","20230420","2"
"75848","20230421","2"
"75848","20230422","2"
"75848","20230423","2"
"75848","20230424","2"
"75848","20230425","2"
"75848","20230426","2"
"75848","20230427","2"
"75848","20230428","2"
"75848","20230429","2"
"75848","20230430","2"
"75848","20230501","2"
"75848","20230502","2"
"75848","20230503","2"
"75848","20230504","2"
"75848","20230505","2"
"75848","20230506","2"
"75848","20230507","2"
"75848","20230508","2"
"75848","20230509","2"
"75848","20230510","2"
"75848","20230511","2"
"75848","20230512","2"
"75848","20230513","2"
"75848","20230514","2"
"75848","20230515","2"
"75848","20230516","2"
"75848","20230517","2"
"75848","20230518","2"
"75848","20230519","2"
"75848","20230520","2"
"75848","20230521","2"
"75848","20230522","2"
"75848","20230523","2"
"75848","20230524","2"
"75848","20230525","2"
"75848","20230526","2"
"75848","20230527","2"
"75848","20230528","2"
"75848","20230529","2"
"75848","20230530","2"
"75848","20230531","2"
"75848","20230601","2"
"75848","20230602","2"
"75848","20230603","2"
"75848","20230604","2"
"75848","20230605","2"
"75848","20230606","2"
"75848","20230607","2"
"75848","20230608","2"
"75848","20230609","2"
"75848","20230610","2"
"75848","20230611","2"
"75848","20230612","2"
"75848","20230613","2"
"75848","20230614","2"
"75848","20230615","2"
"75848","20230616","2"
"75848","20230617","2"
"75848","20230618","2"
"75848","20230619","2"
"75848","20230620","2"
"75848","20230621","2"
"75848","20230622","2"
"75848","20230623","2"
"75848","20230624","2"
"75848","20230625","2"
"75848","20230626","2"
"75848","20230627","2"
"75848","20230628","2"
"75848","20230629","2"
"75848","20230630","2"
"75848","20230701","2"
"75848","20230702","2"
"75848","20230703","2"
"75848","20230704","2"
"75848","20230705","2"
"75848","20230706","2"
"75848","20230707","2"
"75848","20230708","2"
"75848","20230709","2"
"75848","20230710","2"
"75848","20230711","2"
"75848","20230712","2"
"75848","20230713","2"
"75848","20230714","2"
"75848","20230715","2"
"75848","20230716","2"
"75848","20230717","2"
"75848","20230718","2"
"75848","20230719","2"
"75848","20230720","2"
"75848","20230721","2"
"75848","20230722","2"
"75848","20230723","2"
"75848","20230724","2"
"75848","20230725","2"
"75848","20230726","2"
"75848","20230727","2"
"75848","20230728","2"
"75848","20230729","2"
"75848","20230730","2"
"75848","20230731","2"
"75848","20230801","2"
"75848","20230802","2"
"75848","20230803","2"
"75848","20230804","2"
"75848","20230805","2"
"75848","20230806","2"
"75848","20230807","2"
"75848","20230808","2"
"75848","20230809","1"
"75848","20230810","1"
"75848","20230811","1"
"75848","20230812","1"
"75848","20230813","1"
"75848","20230814","1"
"75848","20230815","1"
"75848","20230816","1"
"75848","20230817","1"
"75848","20230818","1"
"75848","20230819","1"
"75848","20230820","1"
"75848","20230821","1"
"75848","20230822","1"
"75848","20230823","1"
"75848","20230824","1"
"75848","20230825","1"
"75848","20230826","1"
"75848","20230827","1"
"75848","20230828","1"
"75848","20230829","1"
"75848","20230830","1"
"75848","20230831","1"
"75848","20230901","1"
"75848","20230902","1"
"75848","20230903","1"
"75848","20230904","1"
"75848","20230905","1"
"75848","20230906","1"
"75848","20230907","1"
"75848","20230908","1"
"75848","20230909","1"
"75848","20230910","1"
"75848","20230911","1"
"75848","20230912","1"
"75848","20230913","1"
"75848","20230914","1"
"75848","20230915","1"
"75848","20230916","1"
"75848","20230917","1"
"75848","20230918","1"
"75848","20230919","1"
"75848","20230920","1"
"75848","20230921","1"
"75848","20230922","1"
"75848","20230923","1"
"75848","20230924","1"
"75848","20230925","1"
"75848","20230926","1"
"75848","20230927","1"
"75848","20230928","1"
"75848","20230929","1"
"75848","20230930","1"
"75848","20231001","1"
"75848","20231002","1"
"75848","20231003","1"
"75848","20231004","1"
"75848","20231005","1"
"75848","20231006","1"
"75848","20231007","1"
"75848","20231008","1"
"75848","20231009","1"
"75848","20231010","1"
"75848","20231011","1"
"75848","20231012","1"
"75848","20231013","1"
"75848","20231014","1"
"75848","20231015","1"
"75848","20231016","1"
"75848","20231017","1"
"75848","20231018","1"
"75848","20231019","1"
"75848","20231020","1"
"75848","20231021","1"
"75848","20231022","1"
"75848","20231023","1"
"75848","20231024","1"
"75848","20231025","1"
"75848","20231026","1"
"75848","20231027","1"
"75848","20231028","1"
"75848","20231029","1"
"75848","20231030","1"
"75848","20231031","1"
"75848","20231101","1"
"75848","20231102","1"
"75848","20231103","1"
"75848","20231104","1"
"75848","20231105","1"
"75848","20231106","1"
"75848","20231107","1"
"75848","20231108","1"
"75848","20231109","1"
"75848","20231110","1"
"75848","20231111","1"
"75848","20231112","1"
"75848","20231113","1"
"75848","20231114","1"
"75848","20231115","1"
"75848","20231116","1"
"75848","20231117","1"
"75848","20231118","1"
"75848","20231119","1"
"75848","20231120","1"
"75848","20231121","1"
"75848","20231122","1"
"75848","20231123","1"
"75848","20231124","1"
"75848","20231125","1"
"75848","20231126","1"
"75848","20231127","1"
"75848","20231128","1"
"75848","20231129","1"
"75848","20231130","1"
"75848","20231201","1"
"75848","20231202","1"
"75848","20231203","1"
"75848","20231204","1"
"75848","20231205","1"
"75848","20231206","1"
"75848","20231207","1"
"75848","20231208","1"
"75848","20231209","1"
"75848","20231210","2"
"64809","20221211","2"
"64809","20221212","1"
"64809","20221213","1"
"64809","20221214","1"
"64809","20221215","1"
"64809","20221216","1"
"64809","20221217","1"
"64809","20221218","2"
"64809","20221219","1"
"64809","20221220","1"
"64809","20221221","1"
"64809","20221222","1"
"64809","20221223","1"
"64809","20221224","1"
"64809","20221225","2"
"64809","20221226","2"
"64809","20221227","1"
"64809","20221228","1"
"64809","20221229","1"
"64809","20221230","1"
"64809","20221231","1"
"64809","20230101","2"
"64809","20230102","1"
"64809","20230103","1"
"64809","20230104","1"
"64809","20230105","1"
"64809","20230106","1"
"64809","20230107","1"
"64809","20230108","2"
"64809","20230109","1"
"64809","20230110","1"
"64809","20230111","1"
"64809","20230112","1"
"64809","20230113","1"
"64809","20230114","1"
"64809","20230115","2"
"64809","20230116","1"
"64809","20230117","1"
"64809","20230118","1"
"64809","20230119","1"
"64809","20230120","1"
"64809","20230121","1"
"64809","20230122","2"
"64809","20230123","1"
"64809","20230124","1"
"64809","20230125","1"
"64809","20230126","1"
"64809","20230127","1"
"64809","20230128","1"
"64809","20230129","2"
"64809","20230130","1"
"64809","20230131","1"
"64809","20230201","1"
"64809","20230202","1"
"64809","20230203","1"
"64809","20230204","1"
"64809","20230205","2"
"64809","20230206","1"
"64809","20230207","1"
"64809","20230208","1"
"64809","20230209","1"
"64809","20230210","1"
"64809","20230211","1"
"64809","20230212","2"
"64809","20230213","1"
"64809","20230214","1"
"64809","20230215","1"
"64809","20230216","1"
"64809","20230217","1"
"64809","20230218","1"
"64809","20230219","2"
"64809","20230220","1"
"64809","20230221","1"
"64809","20230222","1"
"64809","20230223","1"
"64809","20230224","1"
"64809","20230225","1"
"64809","20230226","2"
"64809","20230227","1"
"64809","20230228","1"
"64809","20230301","1"
"64809","20230302","1"
"64809","20230303","1"
"64809","20230304","1"
"64809","20230305","2"
"64809","20230306","1"
"64809","20230307","1"
"64809","20230308","1"
"64809","20230309","1"
"64809","20230310","1"
"64809","20230311","1"
"64809","20230312","2"
"64809","20230313","1"
"64809","20230314","1"
"64809","20230315","1"
"64809","20230316","1"
"64809","20230317","1"
"64809","20230318","1"
"64809","20230319","2"
"64809","20230320","1"
"64809","20230321","1"
"64809","20230322","1"
"64809","20230323","1"
"64809","20230324","1"
"64809","20230325","1"
"64809","20230326","2"
"64809","20230327","1"
"64809","20230328","1"
"64809","20230329","1"
"64809","20230330","1"
"64809","20230331","1"
"64809","20230401","1"
"64809","20230402","2"
"64809","20230403","1"
"64809","20230404","1"
"64809","20230405","1"
"64809","20230406","1"
"64809","20230407","1"
"64809","20230408","2"
"64809","20230409","2"
"64809","20230410","2"
"64809","20230411","1"
"64809","20230412","1"
"64809","20230413","1"
"64809","20230414","1"
"64809","20230415","1"
"64809","20230416","2"
"64809","20230417","1"
"64809","20230418","1"
"64809","20230419","1"
"64809","20230420","1"
"64809","20230421","1"
"64809","20230422","1"
"64809","20230423","2"
"64809","20230424","1"
"64809","20230425","1"
"64809","20230426","1"
"64809","20230427","1"
"64809","20230428","1"
"64809","20230429","1"
"64809","20230430","2"
"64809","20230501","2"
"64809","20230502","1"
"64809","20230503","1"
"64809","20230504","1"
"64809","20230505","1"
"64809","20230506","1"
"64809","20230507","2"
"64809","20230508","2"
"64809","20230509","1"
"64809","20230510","1"
"64809","20230511","1"
"64809","20230512","1"
"64809","20230513","1"
"64809","20230514","2"
"64809","20230515","1"
"64809","20230516","1"
"64809","20230517","1"
"64809","20230518","1"
"64809","20230519","1"
"64809","20230520","1"
"64809","20230521","2"
"64809","20230522","1"
"64809","20230523","1"
"64809","20230524","1"
"64809","20230525","1"
"64809","20230526","1"
"64809","20230527","1"
"64809","20230528","2"
"64809","20230529","1"
"64809","20230530","1"
"64809","20230531","1"
"64809","20230601","1"
"64809","20230602","1"
"64809","20230603","1"
"64809","20230604","2"
"64809","20230605","1"
"64809","20230606","1"
"64809","20230607","1"
"64809","20230608","1"
"64809","20230609","1"
"64809","20230610","1"
"64809","20230611","2"
"64809","20230612","1"
"64809","20230613","1"
"64809","20230614","1"
"64809","20230615","1"
"64809","20230616","1"
"64809","20230617","1"
"64809","20230618","2"
"64809","20230619","1"
"64809","20230620","1"
"64809","20230621","1"
"64809","20230622","1"
"64809","20230623","1"
"64809","20230624","1"
"64809","20230625","2"
"64809","20230626","1"
"64809","20230627","1"
"64809","20230628","1"
"64809","20230629","1"
"64809","20230630","1"
"64809","20230701","1"
"64809","20230702","2"
"64809","20230703","1"
"64809","20230704","1"
"64809","20230705","1"
"64809","20230706","2"
"64809","20230707","1"
"64809","20230708","1"
"64809","20230709","2"
"64809","20230710","1"
"64809","20230711","1"
"64809","20230712","1"
"64809","20230713","1"
"64809","20230714","1"
"64809","20230715","1"
"64809","20230716","2"
"64809","20230717","1"
"64809","20230718","1"
"64809","20230719","1"
"64809","20230720","1"
"64809","20230721","1"
"64809","20230722","1"
"64809","20230723","2"
"64809","20230724","1"
"64809","20230725","1"
"64809","20230726","1"
"64809","20230727","1"
"64809","20230728","1"
"64809","20230729","1"
"64809","20230730","2"
"64809","20230731","1"
"64809","20230801","1"
"64809","20230802","1"
"64809","20230803","1"
"64809","20230804","1"
"64809","20230805","1"
"64809","20230806","2"
"64809","20230807","1"
"64809","20230808","1"
