11621,136663,14,,
11621,136762,17,0:37:30,0:40:30
11621,136960,19,,
11621,135962,2,0:13:00,0:15:30
11621,137166,21,,
11621,137463,27,,
11621,138164,35,,
11621,138263,36,,
11621,138362,38,,
11621,136069,4,,
11621,138560,40,,
11621,138461,42,,
11621,138669,43,1:15:30,1:18:30
11621,138966,44,,
11621,138867,46,,
11621,170159,47,,
11621,170258,48,,
11621,170357,49,,
11621,136168,5,,
11621,170456,50,,
11621,170555,51,,
11621,170654,53,,
11621,177253,54,1:35:00,1:37:00
11621,177352,56,,
11621,176958,59,1:45:30,1:47:30
11621,177154,61,,
11621,173856,63,,
11621,173757,66,,
11621,173658,67,,
11621,174052,69,,
11621,136366,7,,
11621,174151,70,,
11621,179150,73,2:09:30,2:14:00
11621,178657,77,,
11621,178756,79,,
11621,136267,8,,
11621,178954,80,2:38:30,2:40:30
11621,188953,81,,
11621,177857,82,,
11621,178251,83,,
11621,178350,84,,
11621,174854,85,,
11621,174755,86,2:53:30,2:55:00
11621,130211,87,,
11621,130112,88,,
11621,130310,89,,
11621,130518,90,,
11621,130617,91,,
11621,130419,92,3:09:00,3:10:30
11621,130914,93,,
11621,130815,95,,
11621,131813,96,,
11621,181016,97,,
11621,131011,98,3:29:00,3:31:00
11621,131318,99,,
11831,132068,1,3:58:00,3:58:00
11831,133165,11,,
11831,132969,12,,
11831,133264,13,4:30:30,4:33:00
11831,133462,14,,
11831,133363,16,4:40:30,4:41:30
11831,133868,17,,
11831,133967,18,,
11831,134064,19,,
11831,135988,2,4:03:00,4:04:00
11831,134163,20,,
11831,152066,21,5:07:30,5:09:30
11831,152264,22,,
11831,156067,23,,
11831,156166,24,,
11831,156364,25,,
11831,156265,26,5:23:30,5:28:30
11831,156562,27,,
11831,156463,28,,
11831,156661,29,,
11831,186866,32,5:40:00,5:44:30
11831,156869,33,,
11831,156760,34,,
11831,156968,35,,
11831,157164,36,5:57:30,6:00:00
11831,157461,37,,
11831,157263,38,,
11831,157362,39,,
11831,132167,4,,
11831,157560,40,6:10:30,6:11:00
11831,140236,42,,
11831,140137,43,,
11831,140434,44,,
11831,140335,45,6:29:00,6:29:30
11831,140533,46,,
11831,140830,48,,
11831,140731,49,,
11831,132563,5,,
11831,140632,50,6:39:30,6:40:30
11831,141036,51,,
11831,140939,52,6:48:30,6:49:00
11831,141333,53,,
11831,141234,54,6:56:00,7:01:30
11831,141432,56,,
11831,141531,58,,
11831,131839,59,,
11831,132464,6,,
11831,132233,61,7:20:00,7:23:00
11831,132639,63,7:25:30,7:26:00
11831,134437,64,7:30:30,7:31:00
11831,134635,65,,
11831,134536,66,,
11831,134239,67,7:36:30,7:37:00
11831,134031,68,,
11831,133835,69,7:43:30,7:44:00
11831,132662,7,,
11831,133637,70,7:46:00,7:46:00
11831,132761,8,,
11831,132860,9,,
11900,160408,1,3:10:00,3:10:00
11900,160507,2,3:18:00,3:18:30
11900,160101,4,3:24:00,3:24:00
11919,160101,1,24:26:00,24:26:00
11919,160507,3,24:32:00,24:32:30
11919,160408,4,24:40:00,24:40:00
120,177253,1,18:08:00,18:08:00
120,336529,11,18:31:00,18:33:00
120,354423,12,18:51:00,18:53:00
120,351627,13,19:09:00,19:11:00
120,337220,14,19:30:00,19:31:00
120,900012,15,19:40:00,19:41:00
120,343624,16,20:00:00,20:02:00
120,900010,17,20:13:00,20:14:00
120,900011,18,20:22:00,20:29:00
120,355024,19,20:38:00,20:39:00
120,539130,20,21:01:00,21:04:00
120,538637,21,21:12:00,21:13:00
120,900013,22,21:24:00,21:25:00
120,536136,23,21:44:00,21:45:00
120,900014,24,21:54:00,21:55:00
120,534149,25,22:09:00,22:10:00
120,571760,26,22:39:00,22:39:00
120,570762,27,22:46:00,22:51:00
120,572768,28,22:55:00,22:55:00
120,176552,3,,
120,175653,4,,
120,175554,5,,
120,175752,6,,
120,175455,7,,
120,179853,8,,
120,179952,9,,
121,572768,1,5:04:00,5:04:00
121,343624,10,7:50:00,7:54:00
121,900012,11,8:14:00,8:15:00
121,337220,12,8:25:00,8:26:00
121,351627,13,8:45:00,8:46:00
121,354423,14,9:03:00,9:06:00
121,336529,15,9:27:00,9:29:00
121,179952,17,,
121,179853,18,,
121,175455,19,,
121,570762,2,5:08:00,5:15:00
121,175752,20,,
121,175554,21,,
121,175653,22,,
121,176552,23,,
121,177253,25,9:52:00,9:52:00
121,571760,3,5:21:00,5:22:00
121,534149,4,5:52:00,5:54:00
121,536136,5,6:17:00,6:18:00
121,539130,6,6:59:00,7:00:00
121,355024,7,7:21:00,7:22:00
121,900011,8,7:29:00,7:30:00
121,900010,9,7:38:00,7:39:00
122,177253,1,16:08:00,16:08:00
122,336529,11,16:31:00,16:33:00
122,354423,12,16:51:00,16:53:00
122,351627,13,17:09:00,17:11:00
122,337220,14,17:30:00,17:31:00
122,900012,15,17:40:00,17:41:00
122,343624,16,18:00:00,18:02:00
122,900010,17,18:13:00,18:14:00
122,900011,18,18:22:00,18:29:00
122,355024,19,18:38:00,18:39:00
122,539130,20,19:01:00,19:04:00
122,536136,21,19:44:00,19:45:00
122,534149,22,20:07:00,20:08:00
122,571760,23,20:38:00,20:38:00
122,570762,24,20:45:00,20:51:00
122,572768,25,20:55:00,20:55:00
122,176552,3,,
122,175653,4,,
122,175554,5,,
122,175752,6,,
122,175455,7,,
122,179853,8,,
122,179952,9,,
123,572768,1,7:04:00,7:04:00
123,343624,10,9:50:00,9:54:00
123,900012,11,10:14:00,10:15:00
123,337220,12,10:25:00,10:26:00
123,351627,13,10:45:00,10:46:00
123,354423,14,11:03:00,11:06:00
123,336529,15,11:27:00,11:29:00
123,179952,17,,
123,179853,18,,
123,175455,19,,
123,570762,2,7:08:00,7:15:00
123,175752,20,,
123,175554,21,,
123,175653,22,,
123,176552,23,,
123,177253,25,11:52:00,11:52:00
123,571760,3,7:21:00,7:22:00
123,534149,4,7:52:00,7:54:00
123,536136,5,8:17:00,8:18:00
123,539130,6,8:59:00,9:00:00
123,355024,7,9:21:00,9:22:00
123,900011,8,9:29:00,9:30:00
123,900010,9,9:38:00,9:39:00
124,177253,1,14:08:00,14:08:00
124,336529,11,14:31:00,14:33:00
124,354423,12,14:51:00,14:53:00
124,351627,13,15:09:00,15:11:00
124,337220,14,15:30:00,15:31:00
124,900012,15,15:40:00,15:41:00
124,343624,16,16:00:00,16:02:00
124,900010,17,16:13:00,16:14:00
124,900011,18,16:22:00,16:29:00
124,355024,19,16:38:00,16:39:00
124,539130,20,17:01:00,17:04:00
124,536136,21,17:44:00,17:45:00
124,534149,22,18:07:00,18:08:00
124,571760,23,18:41:00,18:41:00
124,570762,24,18:48:00,18:55:00
124,572768,25,18:59:00,18:59:00
124,176552,3,,
124,175653,4,,
124,175554,5,,
124,175752,6,,
124,175455,7,,
124,179853,8,,
124,179952,9,,
125,572768,1,9:04:00,9:04:00
125,343624,10,11:52:00,11:54:00
125,900012,11,12:14:00,12:15:00
125,337220,12,12:25:00,12:26:00
125,351627,13,12:45:00,12:46:00
125,354423,14,13:03:00,13:06:00
125,336529,15,13:27:00,13:29:00
125,179952,17,,
125,179853,18,,
125,175455,19,,
125,570762,2,9:08:00,9:15:00
125,175752,20,,
125,175554,21,,
125,175653,22,,
125,176552,23,,
125,177253,25,13:52:00,13:52:00
125,571760,3,9:21:00,9:22:00
125,534149,4,9:52:00,9:54:00
125,536136,5,10:17:00,10:18:00
125,539130,6,10:59:00,11:00:00
125,355024,7,11:21:00,11:22:00
125,900011,8,11:29:00,11:30:00
125,900010,9,11:38:00,11:41:00
126,177253,1,12:08:00,12:08:00
126,336529,11,12:31:00,12:33:00
126,354423,12,12:51:00,12:53:00
126,351627,13,13:09:00,13:11:00
126,337220,14,13:30:00,13:31:00
126,900012,15,13:40:00,13:41:00
126,343624,16,14:00:00,14:02:00
126,900010,17,14:13:00,14:14:00
126,900011,18,14:22:00,14:29:00
126,355024,19,14:38:00,14:39:00
126,539130,20,15:01:00,15:04:00
126,536136,21,15:44:00,15:45:00
126,534149,22,16:07:00,16:08:00
126,571760,23,16:41:00,16:41:00
126,570762,24,16:48:00,16:55:00
126,572768,25,16:59:00,16:59:00
126,176552,3,,
126,175653,4,,
126,175554,5,,
126,175752,6,,
126,175455,7,,
126,179853,8,,
126,179952,9,,
127,570762,1,11:15:00,11:15:00
127,900012,10,14:14:00,14:15:00
127,337220,11,14:25:00,14:26:00
127,351627,12,14:45:00,14:46:00
127,354423,13,15:03:00,15:06:00
127,336529,14,15:27:00,15:29:00
127,179952,16,,
127,179853,17,,
127,175455,18,,
127,175752,19,,
127,571760,2,11:21:00,11:22:00
127,175554,20,,
127,175653,21,,
127,176552,22,,
127,177253,24,15:52:00,15:52:30
127,534149,3,11:52:00,11:54:00
127,536136,4,12:17:00,12:18:00
127,539130,5,12:59:00,13:00:00
127,355024,6,13:21:00,13:22:00
127,900011,7,13:29:00,13:30:00
127,900010,8,13:38:00,13:41:00
127,343624,9,13:52:00,13:54:00
128,177253,1,10:08:00,10:08:00
128,336529,11,10:31:00,10:33:00
128,354423,12,10:51:00,10:53:00
128,351627,13,11:09:00,11:11:00
128,337220,14,11:30:00,11:31:00
128,900012,15,11:40:00,11:41:00
128,343624,16,12:00:00,12:02:00
128,900010,17,12:13:00,12:14:00
128,900011,18,12:22:00,12:29:00
128,355024,19,12:38:00,12:39:00
128,539130,20,13:01:00,13:04:00
128,536136,21,13:44:00,13:45:00
128,534149,22,14:07:00,14:08:00
128,571760,23,14:41:00,14:41:00
128,570762,24,14:48:00,14:55:00
128,572768,25,14:59:00,14:59:00
128,176552,3,,
128,175653,4,,
128,175554,5,,
128,175752,6,,
128,175455,7,,
128,179853,8,,
128,179952,9,,
129,572768,1,13:04:00,13:04:00
129,343624,10,15:52:00,15:54:00
129,900012,11,16:14:00,16:15:00
129,337220,12,16:25:00,16:26:00
129,351627,13,16:45:00,16:46:00
129,354423,14,17:03:00,17:06:00
129,336529,15,17:27:00,17:29:00
129,179952,17,,
129,179853,18,,
129,175455,19,,
129,570762,2,13:08:00,13:15:00
129,175752,20,,
129,175554,21,,
129,175653,22,,
129,176552,23,,
129,177253,25,17:52:00,17:52:00
129,571760,3,13:21:00,13:22:00
129,534149,4,13:52:00,13:54:00
129,536136,5,14:17:00,14:18:00
129,539130,6,14:59:00,15:00:00
129,355024,7,15:21:00,15:22:00
129,900011,8,15:29:00,15:30:00
129,900010,9,15:38:00,15:41:00
130,100339,1,8:12:00,8:12:00
130,134965,10,,
130,134668,11,,
130,134569,12,,
130,134460,13,,
130,134361,14,9:50:00,9:52:00
130,134262,15,,
130,134163,16,,
130,134064,17,,
130,133967,18,,
130,133868,19,,
130,104471,2,8:37:00,8:44:00
130,133363,20,,
130,133462,22,,
130,133264,23,,
130,132969,24,,
130,133165,25,,
130,132860,27,,
130,132761,28,,
130,132662,29,,
130,10488,3,8:56:00,8:57:00
130,132464,30,,
130,132563,31,,
130,132167,32,,
130,135988,34,,
130,132068,35,10:55:00,10:57:00
130,131763,36,,
130,131664,37,,
130,131367,38,,
130,131466,39,,
130,105049,4,9:08:00,9:09:00
130,130963,40,,
130,131060,41,,
130,130864,42,11:25:30,11:30:30
130,130666,43,,
130,130765,44,,
130,130567,46,,
130,130468,47,,
130,130161,48,11:46:00,11:48:00
130,130260,49,,
130,334250,51,12:04:00,12:10:00
130,338459,52,12:21:00,12:22:00
130,361451,53,12:37:00,12:38:00
130,355750,54,12:50:00,12:52:00
130,346627,55,13:12:00,13:13:00
130,337220,56,13:29:00,13:30:00
130,344341,57,13:58:00,14:00:00
130,343640,58,14:06:00,14:08:00
130,341248,59,14:15:00,14:54:00
130,135269,6,9:19:00,9:24:00
130,900001,60,15:00:00,15:01:00
130,5100263,61,15:14:00,15:15:00
130,5100011,62,16:06:00,16:11:00
130,5100070,63,16:18:00,16:19:00
130,73312,64,16:35:00,16:39:00
130,900004,65,16:51:00,16:54:00
130,900006,66,17:01:00,17:02:00
130,900007,67,17:18:00,17:24:00
130,900008,68,17:56:00,18:03:00
130,900009,69,18:30:00,18:32:00
130,33506,70,19:29:00,19:30:00
130,33605,71,19:34:00,19:40:00
130,38653,72,19:46:00,19:49:00
130,5102293,73,20:13:00,20:15:00
130,5100053,74,20:43:00,20:45:00
130,5100168,75,20:59:00,21:01:00
130,5102249,76,21:14:00,21:15:00
130,5100086,77,21:27:00,21:29:00
130,40998,78,21:52:00,21:52:00
130,135160,8,,
130,134866,9,,
131,40998,1,6:22:00,6:22:00
131,900009,10,9:45:00,9:46:00
131,900008,11,10:14:00,10:15:00
131,900007,12,10:47:00,10:48:00
131,900006,13,11:04:00,11:05:00
131,900004,14,11:13:00,11:14:00
131,73312,15,11:25:00,11:28:00
131,5100070,16,11:42:00,11:44:00
131,5100011,17,11:51:00,11:53:00
131,5100263,18,12:43:00,12:44:00
131,900001,19,12:58:00,12:59:00
131,5100086,2,6:45:00,6:47:00
131,341248,20,13:05:00,13:42:00
131,343640,21,13:49:00,13:51:00
131,344341,22,13:57:00,13:59:00
131,337220,23,14:25:00,14:26:00
131,346627,24,14:44:00,14:45:00
131,355750,25,15:01:00,15:04:00
131,361451,26,15:16:00,15:17:00
131,338459,27,15:33:00,15:34:00
131,334250,28,15:45:00,15:55:00
131,5102249,3,6:59:00,7:00:00
131,130260,30,,
131,130161,31,16:11:00,16:12:30
131,130468,32,,
131,130567,33,,
131,130765,35,,
131,130666,36,,
131,130864,37,16:28:30,16:34:00
131,131060,38,,
131,130963,39,,
131,5100168,4,7:14:00,7:15:00
131,131466,40,,
131,131367,41,,
131,131664,42,,
131,131763,43,,
131,132068,44,17:01:00,17:05:00
131,135988,45,,
131,132167,47,,
131,132563,48,,
131,132464,49,,
131,5100053,5,7:29:00,7:30:00
131,132662,50,,
131,132761,51,,
131,132860,52,,
131,133165,54,,
131,132969,55,,
131,133264,56,,
131,133462,57,,
131,133363,59,,
131,5102293,6,7:54:00,7:55:00
131,133868,60,,
131,133967,61,,
131,134064,62,,
131,134163,63,,
131,134262,64,,
131,134361,65,18:09:00,18:10:00
131,134460,66,,
131,134569,67,,
131,134668,68,,
131,134965,69,,
131,38653,7,8:21:00,8:24:00
131,134866,70,,
131,135160,71,,
131,135269,73,18:36:00,18:40:00
131,105049,75,18:50:00,18:51:00
131,10488,76,19:01:00,19:02:00
131,104471,77,19:15:00,19:23:00
131,100339,78,19:49:00,19:49:00
131,33605,8,8:30:00,8:44:00
131,33506,9,8:48:00,8:50:00
140,179150,1,14:23:00,14:23:00
140,181255,10,,
140,181156,11,14:49:30,14:52:00
140,181750,12,,
140,336248,14,15:18:00,15:19:00
140,5434944,15,15:25:00,15:26:00
140,332346,16,15:33:00,15:34:00
140,336743,17,15:47:00,15:48:00
140,341248,18,15:57:00,16:05:00
140,343640,19,16:12:00,16:14:00
140,344341,20,16:20:00,16:22:00
140,337220,21,16:47:00,16:48:00
140,343624,22,17:17:00,17:19:00
140,355024,23,17:40:00,17:41:00
140,539130,24,18:03:00,18:04:00
140,453873,25,18:11:00,18:12:00
140,536136,26,18:44:00,18:45:00
140,534149,27,19:07:00,19:08:00
140,571760,28,19:41:00,19:41:00
140,570762,29,19:48:00,19:55:00
140,182550,3,,
140,572768,30,19:59:00,19:59:00
140,182659,4,,
140,182451,5,,
140,182352,6,,
140,182253,7,,
140,182154,8,,
140,181552,9,,
141,570762,1,8:15:00,8:15:00
141,344341,10,11:40:00,11:42:00
141,343640,11,11:48:00,11:50:00
141,341248,12,11:57:00,12:02:00
141,336743,13,12:10:00,12:11:00
141,332346,14,12:25:00,12:26:00
141,5434944,15,12:33:00,12:34:00
141,336248,16,12:40:00,12:41:00
141,181750,18,,
141,181156,19,12:58:00,13:00:30
141,571760,2,8:21:00,8:22:00
141,181255,20,,
141,181552,21,,
141,182154,22,,
141,182253,23,,
141,182352,24,,
141,182451,25,,
141,182659,26,,
141,182550,27,,
141,179150,29,13:26:00,13:26:00
141,534149,3,8:52:00,8:54:00
141,536136,4,9:17:00,9:18:00
141,453873,5,9:49:00,9:50:00
141,539130,6,9:59:00,10:00:00
141,355024,7,10:21:00,10:22:00
141,343624,8,10:43:00,10:45:00
141,337220,9,11:14:00,11:15:00
142,179150,1,10:34:00,10:34:00
142,181255,10,,
142,181156,11,10:59:30,11:02:00
142,181750,12,,
142,336248,14,11:18:00,11:19:00
142,5434944,15,11:25:00,11:26:00
142,332346,16,11:33:00,11:34:00
142,336743,17,11:47:00,11:48:00
142,341248,18,11:57:00,12:05:00
142,343640,19,12:12:00,12:14:00
142,344341,20,12:20:00,12:22:00
142,337220,21,12:47:00,12:48:00
142,343624,22,13:17:00,13:19:00
142,355024,23,13:40:00,13:41:00
142,539130,24,14:03:00,14:04:00
142,453873,25,14:11:00,14:12:00
142,536136,26,14:44:00,14:45:00
142,534149,27,15:07:00,15:08:00
142,571760,28,15:41:00,15:41:00
142,570762,29,15:48:00,15:48:00
142,182550,3,,
142,182659,4,,
142,182451,5,,
142,182352,6,,
142,182253,7,,
142,182154,8,,
142,181552,9,,
14270,141168,1,4:53:00,4:53:00
14270,130369,2,4:59:00,5:00:00
14270,130161,3,5:07:00,5:07:00
14271,130161,1,4:53:00,4:53:00
14271,130369,2,4:59:00,5:00:00
14271,141168,3,5:08:00,5:08:00
14272,141168,1,5:53:00,5:53:00
14272,130369,2,5:59:00,6:00:00
14272,130161,3,6:07:00,6:15:00
14272,130260,4,6:25:00,6:25:00
14273,130260,1,5:35:00,5:35:00
14273,130161,2,5:45:00,5:53:00
14273,130369,3,5:59:00,6:00:00
14273,141168,4,6:08:00,6:08:00
14274,141168,1,6:53:00,6:53:00
14274,130369,2,6:59:00,7:00:00
14274,130161,3,7:07:00,7:15:00
14274,130260,4,7:25:00,7:25:00
14275,130260,1,6:35:00,6:35:00
14275,130161,2,6:45:00,6:53:00
14275,130369,3,6:59:00,7:00:00
14275,141168,4,7:08:00,7:08:00
14276,141168,1,7:53:00,7:53:00
14276,130369,2,7:59:00,8:00:00
14276,130161,3,8:07:00,8:15:00
14276,130260,4,8:25:00,8:25:00
14277,130260,1,7:35:00,7:35:00
14277,130161,2,7:45:00,7:53:00
14277,130369,3,7:59:00,8:00:00
14277,141168,4,8:08:00,8:08:00
14278,141168,1,8:53:00,8:53:00
14278,130369,2,8:59:00,9:00:00
14278,130161,3,9:07:00,9:15:00
14278,130260,4,9:25:00,9:25:00
14279,130260,1,8:35:00,8:35:00
14279,130161,2,8:45:00,8:53:00
14279,130369,3,8:59:00,9:00:00
14279,141168,4,9:08:00,9:08:00
14280,141168,1,10:53:00,10:53:00
14280,130369,2,10:59:00,11:00:00
14280,130161,3,11:07:00,11:15:00
14280,130260,4,11:25:00,11:25:00
14281,130260,1,10:35:00,10:35:00
14281,130161,2,10:45:00,10:53:00
14281,130369,3,10:59:00,11:00:00
14281,141168,4,11:08:00,11:08:00
14282,141168,1,12:53:00,12:53:00
14282,130369,2,12:59:00,13:00:00
14282,130161,3,13:07:00,13:15:00
14282,130260,4,13:25:00,13:25:00
14283,130260,1,12:35:00,12:35:00
14283,130161,2,12:45:00,12:53:00
14283,130369,3,12:59:00,13:00:00
14283,141168,4,13:08:00,13:08:00
14284,141168,1,13:53:00,13:53:00
14284,130369,2,13:59:00,14:00:00
14284,130161,3,14:07:00,14:07:00
14285,130161,1,13:53:00,13:53:00
14285,130369,2,13:59:00,14:00:00
14285,141168,3,14:08:00,14:08:00
14286,141168,1,14:53:00,14:53:00
14286,130369,2,14:59:00,15:00:00
14286,130161,3,15:07:00,15:15:00
14286,130260,4,15:25:00,15:25:00
14287,130260,1,14:35:00,14:35:00
14287,130161,2,14:45:00,14:53:00
14287,130369,3,14:59:00,15:00:00
14287,141168,4,15:08:00,15:08:00
14288,141168,1,15:53:00,15:53:00
14288,130369,2,15:59:00,16:00:00
14288,130161,3,16:07:00,16:07:00
14289,130161,1,15:53:00,15:53:00
14289,130369,2,15:59:00,16:00:00
14289,141168,3,16:08:00,16:08:00
14290,141168,1,16:53:00,16:53:00
14290,130369,2,16:59:00,17:00:00
14290,130161,3,17:07:00,17:15:00
14290,130260,4,17:25:00,17:25:00
14291,130260,1,16:35:00,16:35:00
14291,130161,2,16:45:00,16:53:00
14291,130369,3,16:59:00,17:00:00
14291,141168,4,17:08:00,17:08:00
14292,141168,1,17:53:00,17:53:00
14292,130369,2,17:59:00,18:00:00
14292,130161,3,18:07:00,18:07:00
14293,130161,1,17:53:00,17:53:00
14293,130369,2,17:59:00,18:00:00
14293,141168,3,18:08:00,18:08:00
14294,141168,1,18:53:00,18:53:00
14294,130369,2,18:59:00,19:00:00
14294,130161,3,19:07:00,19:15:00
14294,130260,4,19:25:00,19:25:00
14295,130260,1,18:35:00,18:35:00
14295,130161,2,18:45:00,18:53:00
14295,130369,3,18:59:00,19:00:00
14295,141168,4,19:08:00,19:08:00
14296,141168,1,20:53:00,20:53:00
14296,130369,2,20:59:00,21:00:00
14296,130161,3,21:07:00,21:07:00
14297,130161,1,21:13:00,21:13:00
14297,130369,2,21:19:00,21:20:00
14297,141168,3,21:28:00,21:28:00
143,572768,1,12:04:00,12:04:00
143,337220,10,15:14:00,15:15:00
143,344341,11,15:40:00,15:42:00
143,343640,12,15:48:00,15:50:00
143,341248,13,15:57:00,16:02:00
143,336743,14,16:10:00,16:11:00
143,332346,15,16:25:00,16:26:00
143,5434944,16,16:33:00,16:34:00
143,336248,17,16:40:00,16:41:00
143,181750,19,,
143,570762,2,12:08:00,12:15:00
143,181156,20,16:58:00,17:00:30
143,181255,21,,
143,181552,22,,
143,182154,23,,
143,182253,24,,
143,182352,25,,
143,182451,26,,
143,182659,27,,
143,182550,28,,
143,571760,3,12:21:00,12:22:00
143,179150,30,17:26:00,17:26:00
143,534149,4,12:52:00,12:54:00
143,536136,5,13:17:00,13:18:00
143,453873,6,13:49:00,13:50:00
143,539130,7,13:59:00,14:00:00
143,355024,8,14:21:00,14:22:00
143,343624,9,14:43:00,14:45:00
144,179150,1,6:33:00,6:33:00
144,181255,10,,
144,181156,11,6:58:30,7:00:00
144,181750,12,,
144,336248,14,7:16:00,7:17:00
144,5434944,15,7:23:00,7:24:00
144,332346,16,7:31:00,7:32:00
144,336743,17,7:45:00,7:46:00
144,341248,18,7:55:00,8:05:00
144,343640,19,8:12:00,8:14:00
144,344341,20,8:20:00,8:22:00
144,337220,21,8:47:00,8:48:00
144,343624,22,9:17:00,9:19:00
144,355024,23,9:40:00,9:41:00
144,539130,24,10:03:00,10:04:00
144,453873,25,10:11:00,10:12:00
144,536136,26,10:44:00,10:45:00
144,534149,27,11:07:00,11:08:00
144,571760,28,11:38:00,11:38:00
144,570762,29,11:45:00,11:51:00
144,182550,3,,
144,572768,30,11:55:00,11:55:00
144,182659,4,,
144,182451,5,,
144,182352,6,,
144,182253,7,,
144,182154,8,,
144,181552,9,,
145,572768,1,16:04:00,16:04:00
145,337220,10,19:15:00,19:16:00
145,344341,11,19:41:00,19:43:00
145,343640,12,19:49:00,19:51:00
145,341248,13,19:57:00,20:07:00
145,336743,14,20:15:00,20:16:00
145,332346,15,20:30:00,20:31:00
145,5434944,16,20:38:00,20:39:00
145,336248,17,20:45:00,20:46:00
145,181750,19,,
145,570762,2,16:08:00,16:15:00
145,181156,20,21:03:00,21:10:00
145,181255,21,,
145,181552,22,,
145,182154,23,,
145,182253,24,,
145,182352,25,,
145,182451,26,,
145,182659,27,,
145,182550,28,,
145,571760,3,16:21:00,16:22:00
145,179150,30,21:36:00,21:36:00
145,534149,4,16:52:00,16:54:00
